"","id1","id2","n","n_behave","n_scan","actor.obs","subject.obs","ave.obs","frequency"
"292","7072","6938",2,1,1,39.6666666666667,24,31.8333333333333,0.06282722513089
"293","7072","7028",3,2,1,39.6666666666667,36,37.8333333333333,0.079295154185022
"294","7072","7115",8,1,7,39.6666666666667,40.5,40.0833333333333,0.1995841995842
"295","7072","7125",5,1,4,39.6666666666667,39.5,39.5833333333333,0.126315789473684
"296","7072","7135",4,2,2,39.6666666666667,22.8333333333333,31.25,0.128
"297","7072","7166",10,5,5,39.6666666666667,35.8333333333333,37.75,0.264900662251656
"298","7072","7171",4,1,3,39.6666666666667,39.8333333333333,39.75,0.10062893081761
"299","7073","6929",7,2,5,22.5,27.5,25,0.28
"300","7073","7021",2,2,0,22.5,29,25.75,0.0776699029126214
"301","7073","7053",9,1,8,22.5,28.5,25.5,0.352941176470588
"302","7073","7078",3,2,1,22.5,22,22.25,0.134831460674157
"303","7073","7103",3,1,2,22.5,24.5,23.5,0.127659574468085
"304","7073","7136",1,1,0,22.5,29.1666666666667,25.8333333333333,0.0387096774193548
"305","7073","7194",2,2,0,22.5,27.1666666666667,24.8333333333333,0.0805369127516778
"306","7078","6820",3,2,1,22,23.8333333333333,22.9166666666667,0.130909090909091
"307","7078","6937",2,2,0,22,18.8333333333333,20.4166666666667,0.0979591836734694
"308","7078","7010",1,1,0,22,25.1666666666667,23.5833333333333,0.0424028268551237
"309","7078","7021",7,3,4,22,29,25.5,0.274509803921569
"310","7078","7083",1,1,0,22,18.1666666666667,20.0833333333333,0.0497925311203319
"311","7078","7103",7,5,2,22,24.5,23.25,0.301075268817204
"312","7078","7135",1,1,0,22,22.8333333333333,22.4166666666667,0.0446096654275093
"313","7078","7136",4,2,2,22,29.1666666666667,25.5833333333333,0.156351791530945
"314","7078","7141",1,1,0,22,21.8333333333333,21.9166666666667,0.0456273764258555
"315","7078","7170",1,1,0,22,24.8333333333333,23.4166666666667,0.0427046263345196
"316","7078","7175",1,1,0,22,26.5,24.25,0.0412371134020619
"317","7078","7194",9,3,6,22,27.1666666666667,24.5833333333333,0.366101694915254
"318","7079","6888",5,3,2,29.8333333333333,24.5,27.1666666666667,0.184049079754601
"319","7079","6911",3,1,2,29.8333333333333,23.3333333333333,26.5833333333333,0.112852664576803
"320","7079","7027",7,3,4,29.8333333333333,26.5,28.1666666666667,0.248520710059172
"321","7079","7038",4,1,3,29.8333333333333,22.5,26.1666666666667,0.152866242038217
"322","7079","7040",1,1,0,29.8333333333333,36,32.9166666666667,0.030379746835443
"323","7079","7045",2,1,1,29.8333333333333,18.8333333333333,24.3333333333333,0.0821917808219178
"324","7079","7064",1,1,0,29.8333333333333,4.83333333333333,17.3333333333333,0.0576923076923077
"325","7079","7085",1,1,0,29.8333333333333,21.1666666666667,25.5,0.0392156862745098
"326","7079","7100",3,3,0,29.8333333333333,16.3333333333333,23.0833333333333,0.129963898916968
"327","7079","7102",1,1,0,29.8333333333333,22.1666666666667,26,0.0384615384615385
"328","7079","7135",1,1,0,29.8333333333333,22.8333333333333,26.3333333333333,0.0379746835443038
"329","7079","7167",9,7,2,29.8333333333333,24.1666666666667,27,0.333333333333333
"330","7079","7169",4,2,2,29.8333333333333,24.3333333333333,27.0833333333333,0.147692307692308
"331","7079","7197",1,1,0,29.8333333333333,23.6666666666667,26.75,0.0373831775700935
"332","7080","6820",5,3,2,21.6666666666667,23.8333333333333,22.75,0.21978021978022
"333","7080","6937",3,3,0,21.6666666666667,18.8333333333333,20.25,0.148148148148148
"334","7080","7031",1,1,0,21.6666666666667,12.6666666666667,17.1666666666667,0.058252427184466
"335","7080","7083",4,3,1,21.6666666666667,18.1666666666667,19.9166666666667,0.200836820083682
"336","7080","7084",4,4,0,21.6666666666667,21.8333333333333,21.75,0.183908045977011
"337","7080","7099",3,2,1,21.6666666666667,20,20.8333333333333,0.144
"338","7080","7110",1,1,0,21.6666666666667,18.3333333333333,20,0.05
"339","7080","7114",4,3,1,21.6666666666667,21.6666666666667,21.6666666666667,0.184615384615385
"340","7080","7136",1,1,0,21.6666666666667,29.1666666666667,25.4166666666667,0.039344262295082
"341","7080","7149",1,1,0,21.6666666666667,12.8333333333333,17.25,0.0579710144927536
"342","7080","7170",2,1,1,21.6666666666667,24.8333333333333,23.25,0.0860215053763441
"343","7080","7175",2,1,1,21.6666666666667,26.5,24.0833333333333,0.0830449826989619
"344","7080","7192",3,1,2,21.6666666666667,24.6666666666667,23.1666666666667,0.129496402877698
"345","7080","7199",3,2,1,21.6666666666667,9.16666666666667,15.4166666666667,0.194594594594595
"346","7080","7200",1,1,0,21.6666666666667,18.1666666666667,19.9166666666667,0.0502092050209205
"347","7083","6819",2,2,0,18.1666666666667,23.8333333333333,21,0.0952380952380952
"348","7083","6820",2,1,1,18.1666666666667,23.8333333333333,21,0.0952380952380952
"349","7083","6937",7,6,1,18.1666666666667,18.8333333333333,18.5,0.378378378378378
"350","7083","7007",1,1,0,18.1666666666667,11,14.5833333333333,0.0685714285714286
"351","7083","7033",1,1,0,18.1666666666667,32.5,25.3333333333333,0.0394736842105263
"352","7083","7080",3,1,2,18.1666666666667,21.6666666666667,19.9166666666667,0.150627615062762
"353","7083","7098",2,2,0,18.1666666666667,29.6666666666667,23.9166666666667,0.0836236933797909
"354","7083","7114",1,1,0,18.1666666666667,21.6666666666667,19.9166666666667,0.0502092050209205
"355","7083","7138",1,1,0,18.1666666666667,31.8333333333333,25,0.04
"356","7083","7170",2,1,1,18.1666666666667,24.8333333333333,21.5,0.0930232558139535
"357","7083","7175",2,1,1,18.1666666666667,26.5,22.3333333333333,0.0895522388059701
"358","7083","7192",4,3,1,18.1666666666667,24.6666666666667,21.4166666666667,0.186770428015564
"359","7083","7200",1,1,0,18.1666666666667,18.1666666666667,18.1666666666667,0.055045871559633
"360","7084","6820",5,4,1,21.8333333333333,23.8333333333333,22.8333333333333,0.218978102189781
"361","7084","6937",3,1,2,21.8333333333333,18.8333333333333,20.3333333333333,0.147540983606557
"362","7084","7080",7,6,1,21.8333333333333,21.6666666666667,21.75,0.32183908045977
"363","7084","7083",4,1,3,21.8333333333333,18.1666666666667,20,0.2
"364","7084","7098",2,1,1,21.8333333333333,29.6666666666667,25.75,0.0776699029126214
"365","7084","7099",5,4,1,21.8333333333333,20,20.9166666666667,0.239043824701195
"366","7084","7114",5,4,1,21.8333333333333,21.6666666666667,21.75,0.229885057471264
"367","7084","7149",2,1,1,21.8333333333333,12.8333333333333,17.3333333333333,0.115384615384615
"368","7084","7170",5,1,4,21.8333333333333,24.8333333333333,23.3333333333333,0.214285714285714
"369","7084","7192",3,1,2,21.8333333333333,24.6666666666667,23.25,0.129032258064516
"370","7084","7199",1,1,0,21.8333333333333,9.16666666666667,15.5,0.0645161290322581
"371","7085","6995",1,1,0,21.1666666666667,22.1666666666667,21.6666666666667,0.0461538461538461
"372","7085","7100",1,1,0,21.1666666666667,16.3333333333333,18.75,0.0533333333333333
"373","7085","7141",1,1,0,21.1666666666667,21.8333333333333,21.5,0.0465116279069767
"374","7088","6846",3,1,2,23.6666666666667,29,26.3333333333333,0.113924050632911
"375","7088","6929",5,2,3,23.6666666666667,27.5,25.5833333333333,0.195439739413681
"376","7088","7028",2,1,1,23.6666666666667,36,29.8333333333333,0.0670391061452514
"377","7088","7053",6,3,3,23.6666666666667,28.5,26.0833333333333,0.230031948881789
"378","7088","7091",2,2,0,23.6666666666667,3.33333333333333,13.5,0.148148148148148
"379","7091","6862",1,1,0,3.33333333333333,10,6.66666666666667,0.15
"380","7091","7053",2,2,0,3.33333333333333,28.5,15.9166666666667,0.12565445026178
"381","7095","6825",1,1,0,12.3333333333333,27,19.6666666666667,0.0508474576271186
"382","7095","6936",4,2,2,12.3333333333333,25.8333333333333,19.0833333333333,0.209606986899563
"383","7095","7007",2,1,1,12.3333333333333,11,11.6666666666667,0.171428571428571
"384","7095","7010",3,2,1,12.3333333333333,25.1666666666667,18.75,0.16
"385","7095","7078",1,1,0,12.3333333333333,22,17.1666666666667,0.058252427184466
"386","7098","6820",1,1,0,29.6666666666667,23.8333333333333,26.75,0.0373831775700935
"387","7098","7016",1,1,0,29.6666666666667,14.1666666666667,21.9166666666667,0.0456273764258555
"388","7098","7045",1,1,0,29.6666666666667,18.8333333333333,24.25,0.0412371134020619
"389","7098","7080",1,1,0,29.6666666666667,21.6666666666667,25.6666666666667,0.038961038961039
"390","7098","7083",5,3,2,29.6666666666667,18.1666666666667,23.9166666666667,0.209059233449477
"391","7098","7084",2,1,1,29.6666666666667,21.8333333333333,25.75,0.0776699029126214
"392","7098","7099",2,2,0,29.6666666666667,20,24.8333333333333,0.0805369127516778
"393","7098","7102",6,6,0,29.6666666666667,22.1666666666667,25.9166666666667,0.231511254019293
"394","7098","7110",3,3,0,29.6666666666667,18.3333333333333,24,0.125
"395","7098","7114",3,3,0,29.6666666666667,21.6666666666667,25.6666666666667,0.116883116883117
"396","7098","7138",1,1,0,29.6666666666667,31.8333333333333,30.75,0.032520325203252
"397","7098","7149",1,1,0,29.6666666666667,12.8333333333333,21.25,0.0470588235294118
"398","7098","7170",1,1,0,29.6666666666667,24.8333333333333,27.25,0.036697247706422
"399","7098","7175",5,4,1,29.6666666666667,26.5,28.0833333333333,0.178041543026706
"400","7098","7192",7,4,3,29.6666666666667,24.6666666666667,27.1666666666667,0.257668711656442
"401","7098","7197",4,3,1,29.6666666666667,23.6666666666667,26.6666666666667,0.15
"402","7098","7200",3,2,1,29.6666666666667,18.1666666666667,23.9166666666667,0.125435540069686
"403","7099","6819",1,1,0,20,23.8333333333333,21.9166666666667,0.0456273764258555
"404","7099","6820",6,5,1,20,23.8333333333333,21.9166666666667,0.273764258555133
"405","7099","6937",2,2,0,20,18.8333333333333,19.4166666666667,0.103004291845494
"406","7099","7080",3,2,1,20,21.6666666666667,20.8333333333333,0.144
"407","7099","7084",3,3,0,20,21.8333333333333,20.9166666666667,0.143426294820717
"408","7099","7098",1,1,0,20,29.6666666666667,24.8333333333333,0.0402684563758389
"409","7099","7114",6,5,1,20,21.6666666666667,20.8333333333333,0.288
"410","7099","7199",1,1,0,20,9.16666666666667,14.5833333333333,0.0685714285714286
"411","7100","6911",6,5,1,16.3333333333333,23.3333333333333,19.8333333333333,0.302521008403361
"412","7100","7016",1,1,0,16.3333333333333,14.1666666666667,15.25,0.0655737704918033
"413","7100","7045",8,7,1,16.3333333333333,18.8333333333333,17.5833333333333,0.454976303317536
"414","7100","7085",1,1,0,16.3333333333333,21.1666666666667,18.75,0.0533333333333333
"415","7100","7186",1,1,0,16.3333333333333,13.3333333333333,14.8333333333333,0.0674157303370787
"416","7102","6819",2,2,0,22.1666666666667,23.8333333333333,23,0.0869565217391304
"417","7102","7079",1,1,0,22.1666666666667,29.8333333333333,26,0.0384615384615385
"418","7102","7083",1,1,0,22.1666666666667,18.1666666666667,20.1666666666667,0.0495867768595041
"419","7102","7110",1,1,0,22.1666666666667,18.3333333333333,20.25,0.0493827160493827
"420","7102","7117",2,1,1,22.1666666666667,32.6666666666667,27.4166666666667,0.0729483282674772
"421","7102","7175",3,1,2,22.1666666666667,26.5,24.3333333333333,0.123287671232877
"422","7102","7183",1,1,0,22.1666666666667,34.8333333333333,28.5,0.0350877192982456
"423","7102","7197",5,3,2,22.1666666666667,23.6666666666667,22.9166666666667,0.218181818181818
"424","7102","7200",7,6,1,22.1666666666667,18.1666666666667,20.1666666666667,0.347107438016529
"425","7103","6820",1,1,0,24.5,23.8333333333333,24.1666666666667,0.0413793103448276
"426","7103","7021",6,2,4,24.5,29,26.75,0.224299065420561
"427","7103","7073",3,2,1,24.5,22.5,23.5,0.127659574468085
"428","7103","7078",4,2,2,24.5,22,23.25,0.172043010752688
"429","7103","7084",1,1,0,24.5,21.8333333333333,23.1666666666667,0.0431654676258993
"430","7103","7136",12,6,6,24.5,29.1666666666667,26.8333333333333,0.447204968944099
"431","7103","7149",2,2,0,24.5,12.8333333333333,18.6666666666667,0.107142857142857
"432","7103","7166",2,1,1,24.5,35.8333333333333,30.1666666666667,0.0662983425414365
"433","7103","7170",1,1,0,24.5,24.8333333333333,24.6666666666667,0.0405405405405405
"434","7103","7194",5,1,4,24.5,27.1666666666667,25.8333333333333,0.193548387096774
"435","7107","6825",1,1,0,31,27,29,0.0344827586206897
"436","7107","6833",5,4,1,31,43,37,0.135135135135135
"437","7107","6938",1,1,0,31,24,27.5,0.0363636363636364
"438","7107","6993",5,2,3,31,27.1666666666667,29.0833333333333,0.171919770773639
"439","7107","7028",3,2,1,31,36,33.5,0.0895522388059701
"440","7107","7053",1,1,0,31,28.5,29.75,0.0336134453781513
"441","7107","7059",5,2,3,31,24.8333333333333,27.9166666666667,0.17910447761194
"442","7107","7060",4,3,1,31,24.8333333333333,27.9166666666667,0.143283582089552
"443","7107","7072",1,1,0,31,39.6666666666667,35.3333333333333,0.0283018867924528
"444","7107","7115",2,1,1,31,40.5,35.75,0.0559440559440559
"445","7107","7125",2,1,1,31,39.5,35.25,0.0567375886524823
"446","7107","7135",5,4,1,31,22.8333333333333,26.9166666666667,0.185758513931889
"447","7107","7166",1,1,0,31,35.8333333333333,33.4166666666667,0.0299251870324189
"448","7107","7171",3,1,2,31,39.8333333333333,35.4166666666667,0.0847058823529412
"449","7108","6846",2,2,0,6.83333333333333,29,17.9166666666667,0.111627906976744
"450","7108","7031",1,1,0,6.83333333333333,12.6666666666667,9.75,0.102564102564103
"451","7108","7053",3,3,0,6.83333333333333,28.5,17.6666666666667,0.169811320754717
"452","7110","6819",5,5,0,18.3333333333333,23.8333333333333,21.0833333333333,0.237154150197628
"453","7110","6911",1,1,0,18.3333333333333,23.3333333333333,20.8333333333333,0.048
"454","7110","7098",2,1,1,18.3333333333333,29.6666666666667,24,0.0833333333333333
"455","7110","7102",4,3,1,18.3333333333333,22.1666666666667,20.25,0.197530864197531
"456","7110","7175",5,1,4,18.3333333333333,26.5,22.4166666666667,0.223048327137546
"457","7110","7183",1,1,0,18.3333333333333,34.8333333333333,26.5833333333333,0.0376175548589342
"458","7110","7197",6,2,4,18.3333333333333,23.6666666666667,21,0.285714285714286
"459","7110","7200",3,3,0,18.3333333333333,18.1666666666667,18.25,0.164383561643836
"460","7114","6820",7,4,3,21.6666666666667,23.8333333333333,22.75,0.307692307692308
"461","7114","6937",2,1,1,21.6666666666667,18.8333333333333,20.25,0.0987654320987654
"462","7114","7078",1,1,0,21.6666666666667,22,21.8333333333333,0.0458015267175572
"463","7114","7080",8,6,2,21.6666666666667,21.6666666666667,21.6666666666667,0.369230769230769
"464","7114","7084",5,3,2,21.6666666666667,21.8333333333333,21.75,0.229885057471264
"465","7114","7098",3,1,2,21.6666666666667,29.6666666666667,25.6666666666667,0.116883116883117
"466","7114","7099",7,5,2,21.6666666666667,20,20.8333333333333,0.336
"467","7114","7138",1,1,0,21.6666666666667,31.8333333333333,26.75,0.0373831775700935
"468","7114","7149",2,2,0,21.6666666666667,12.8333333333333,17.25,0.115942028985507
"469","7114","7170",9,6,3,21.6666666666667,24.8333333333333,23.25,0.387096774193548
"470","7114","7192",2,2,0,21.6666666666667,24.6666666666667,23.1666666666667,0.0863309352517986
"471","7114","7194",1,1,0,21.6666666666667,27.1666666666667,24.4166666666667,0.0409556313993174
"472","7115","6818",6,5,1,40.5,32.3333333333333,36.4166666666667,0.164759725400458
"473","7115","6825",3,2,1,40.5,27,33.75,0.0888888888888889
"474","7115","6833",9,2,7,40.5,43,41.75,0.215568862275449
"475","7115","6838",5,2,3,40.5,37.8333333333333,39.1666666666667,0.127659574468085
"476","7115","6901",4,2,2,40.5,35.6666666666667,38.0833333333333,0.105032822757112
"477","7115","6936",1,1,0,40.5,25.8333333333333,33.1666666666667,0.0301507537688442
"478","7115","6993",1,1,0,40.5,27.1666666666667,33.8333333333333,0.0295566502463054
"479","7115","7028",1,1,0,40.5,36,38.25,0.0261437908496732
"480","7115","7072",11,5,6,40.5,39.6666666666667,40.0833333333333,0.274428274428274
"481","7115","7107",1,1,0,40.5,31,35.75,0.027972027972028
"482","7115","7125",9,5,4,40.5,39.5,40,0.225
"483","7115","7166",11,4,7,40.5,35.8333333333333,38.1666666666667,0.2882096069869
"484","7115","7171",8,6,2,40.5,39.8333333333333,40.1666666666667,0.199170124481328
"485","7117","6833",1,1,0,32.6666666666667,43,37.8333333333333,0.026431718061674
"486","7117","7040",11,6,5,32.6666666666667,36,34.3333333333333,0.320388349514563
"487","7117","7138",9,3,6,32.6666666666667,31.8333333333333,32.25,0.27906976744186
"488","7117","7183",16,7,9,32.6666666666667,34.8333333333333,33.75,0.474074074074074
"489","7125","6818",2,1,1,39.5,32.3333333333333,35.9166666666667,0.0556844547563805
"490","7125","6825",2,1,1,39.5,27,33.25,0.0601503759398496
"491","7125","6833",26,17,9,39.5,43,41.25,0.63030303030303
"492","7125","6838",4,3,1,39.5,37.8333333333333,38.6666666666667,0.103448275862069
"493","7125","6901",4,2,2,39.5,35.6666666666667,37.5833333333333,0.106430155210643
"494","7125","7028",2,1,1,39.5,36,37.75,0.0529801324503311
"495","7125","7072",12,2,10,39.5,39.6666666666667,39.5833333333333,0.303157894736842
"496","7125","7100",1,1,0,39.5,16.3333333333333,27.9166666666667,0.0358208955223881
"497","7125","7115",18,11,7,39.5,40.5,40,0.45
"498","7125","7140",2,1,1,39.5,19.6666666666667,29.5833333333333,0.0676056338028169
"499","7125","7166",17,9,8,39.5,35.8333333333333,37.6666666666667,0.451327433628319
"500","7125","7170",1,1,0,39.5,24.8333333333333,32.1666666666667,0.0310880829015544
"501","7125","7171",5,2,3,39.5,39.8333333333333,39.6666666666667,0.126050420168067
"502","7130","6905",1,1,0,8.66666666666667,8.5,8.58333333333333,0.116504854368932
"503","7130","7007",2,2,0,8.66666666666667,11,9.83333333333333,0.203389830508475
"504","7132","6837",7,5,2,24.8333333333333,11.5,18.1666666666667,0.385321100917431
"505","7132","6995",6,3,3,24.8333333333333,22.1666666666667,23.5,0.25531914893617
"506","7132","7065",7,4,3,24.8333333333333,20,22.4166666666667,0.312267657992565
"507","7132","7085",1,1,0,24.8333333333333,21.1666666666667,23,0.0434782608695652
"508","7132","7099",1,1,0,24.8333333333333,20,22.4166666666667,0.0446096654275093
"509","7132","7135",2,1,1,24.8333333333333,22.8333333333333,23.8333333333333,0.0839160839160839
"510","7132","7140",5,3,2,24.8333333333333,19.6666666666667,22.25,0.224719101123595
"511","7132","7141",9,5,4,24.8333333333333,21.8333333333333,23.3333333333333,0.385714285714286
"512","7132","7194",1,1,0,24.8333333333333,27.1666666666667,26,0.0384615384615385
"513","7132","7200",1,1,0,24.8333333333333,18.1666666666667,21.5,0.0465116279069767
"514","7135","6833",2,1,1,22.8333333333333,43,32.9166666666667,0.0607594936708861
"515","7135","6837",1,1,0,22.8333333333333,11.5,17.1666666666667,0.058252427184466
"516","7135","6993",4,2,2,22.8333333333333,27.1666666666667,25,0.16
"517","7135","7028",2,2,0,22.8333333333333,36,29.4166666666667,0.0679886685552408
"518","7135","7059",1,1,0,22.8333333333333,24.8333333333333,23.8333333333333,0.041958041958042
"519","7135","7060",2,1,1,22.8333333333333,24.8333333333333,23.8333333333333,0.0839160839160839
"520","7135","7065",2,1,1,22.8333333333333,20,21.4166666666667,0.0933852140077821
"521","7135","7079",1,1,0,22.8333333333333,29.8333333333333,26.3333333333333,0.0379746835443038
"522","7135","7107",8,4,4,22.8333333333333,31,26.9166666666667,0.297213622291022
"523","7135","7125",1,1,0,22.8333333333333,39.5,31.1666666666667,0.0320855614973262
"524","7135","7132",4,4,0,22.8333333333333,24.8333333333333,23.8333333333333,0.167832167832168
"525","7135","7166",1,1,0,22.8333333333333,35.8333333333333,29.3333333333333,0.0340909090909091
"526","7135","7171",2,1,1,22.8333333333333,39.8333333333333,31.3333333333333,0.0638297872340425
"527","7136","7073",1,1,0,29.1666666666667,22.5,25.8333333333333,0.0387096774193548
"528","7136","7078",7,6,1,29.1666666666667,22,25.5833333333333,0.273615635179153
"529","7136","7080",1,1,0,29.1666666666667,21.6666666666667,25.4166666666667,0.039344262295082
"530","7136","7103",6,4,2,29.1666666666667,24.5,26.8333333333333,0.22360248447205
"531","7136","7114",3,1,2,29.1666666666667,21.6666666666667,25.4166666666667,0.118032786885246
"532","7136","7194",6,3,3,29.1666666666667,27.1666666666667,28.1666666666667,0.21301775147929
"533","7138","7040",22,13,9,31.8333333333333,36,33.9166666666667,0.648648648648649
"534","7138","7098",1,1,0,31.8333333333333,29.6666666666667,30.75,0.032520325203252
"535","7138","7117",21,11,10,31.8333333333333,32.6666666666667,32.25,0.651162790697674
"536","7138","7183",9,3,6,31.8333333333333,34.8333333333333,33.3333333333333,0.27
"537","7140","6837",6,3,3,19.6666666666667,11.5,15.5833333333333,0.385026737967914
"538","7140","6838",1,1,0,19.6666666666667,37.8333333333333,28.75,0.0347826086956522
"539","7140","6846",1,1,0,19.6666666666667,29,24.3333333333333,0.0410958904109589
"540","7140","6995",2,1,1,19.6666666666667,22.1666666666667,20.9166666666667,0.0956175298804781
"541","7140","7065",11,10,1,19.6666666666667,20,19.8333333333333,0.554621848739496
"542","7140","7078",1,1,0,19.6666666666667,22,20.8333333333333,0.048
"543","7140","7085",2,2,0,19.6666666666667,21.1666666666667,20.4166666666667,0.0979591836734694
"544","7140","7099",1,1,0,19.6666666666667,20,19.8333333333333,0.0504201680672269
"545","7140","7141",7,4,3,19.6666666666667,21.8333333333333,20.75,0.337349397590361
"546","7141","6837",8,5,3,21.8333333333333,11.5,16.6666666666667,0.48
"547","7141","6995",2,1,1,21.8333333333333,22.1666666666667,22,0.0909090909090909
"548","7141","7065",4,4,0,21.8333333333333,20,20.9166666666667,0.191235059760956
"549","7141","7132",7,2,5,21.8333333333333,24.8333333333333,23.3333333333333,0.3
"550","7141","7140",14,6,8,21.8333333333333,19.6666666666667,20.75,0.674698795180723
"551","7149","6937",4,3,1,12.8333333333333,18.8333333333333,15.8333333333333,0.252631578947368
"552","7149","7083",3,1,2,12.8333333333333,18.1666666666667,15.5,0.193548387096774
"553","7149","7084",3,1,2,12.8333333333333,21.8333333333333,17.3333333333333,0.173076923076923
"554","7149","7098",1,1,0,12.8333333333333,29.6666666666667,21.25,0.0470588235294118
"555","7149","7192",4,2,2,12.8333333333333,24.6666666666667,18.75,0.213333333333333
"556","7166","6833",6,3,3,35.8333333333333,43,39.4166666666667,0.152219873150106
"557","7166","6838",3,3,0,35.8333333333333,37.8333333333333,36.8333333333333,0.081447963800905
"558","7166","6938",2,2,0,35.8333333333333,24,29.9166666666667,0.0668523676880223
"559","7166","6993",1,1,0,35.8333333333333,27.1666666666667,31.5,0.0317460317460317
"560","7166","7072",13,7,6,35.8333333333333,39.6666666666667,37.75,0.344370860927152
"561","7166","7107",1,1,0,35.8333333333333,31,33.4166666666667,0.0299251870324189
"562","7166","7115",11,5,6,35.8333333333333,40.5,38.1666666666667,0.2882096069869
"563","7166","7125",8,4,4,35.8333333333333,39.5,37.6666666666667,0.212389380530973
"564","7166","7171",4,1,3,35.8333333333333,39.8333333333333,37.8333333333333,0.105726872246696
"565","7167","6888",3,2,1,24.1666666666667,24.5,24.3333333333333,0.123287671232877
"566","7167","6911",1,1,0,24.1666666666667,23.3333333333333,23.75,0.0421052631578947
"567","7167","7027",4,3,1,24.1666666666667,26.5,25.3333333333333,0.157894736842105
"568","7167","7029",2,1,1,24.1666666666667,14.1666666666667,19.1666666666667,0.104347826086957
"569","7167","7038",4,2,2,24.1666666666667,22.5,23.3333333333333,0.171428571428571
"570","7167","7055",1,1,0,24.1666666666667,28.6666666666667,26.4166666666667,0.0378548895899054
"571","7167","7079",5,2,3,24.1666666666667,29.8333333333333,27,0.185185185185185
"572","7167","7169",4,1,3,24.1666666666667,24.3333333333333,24.25,0.164948453608247
"573","7169","6888",7,4,3,24.3333333333333,24.5,24.4166666666667,0.286689419795222
"574","7169","6911",1,1,0,24.3333333333333,23.3333333333333,23.8333333333333,0.041958041958042
"575","7169","7038",5,3,2,24.3333333333333,22.5,23.4166666666667,0.213523131672598
"576","7169","7079",3,1,2,24.3333333333333,29.8333333333333,27.0833333333333,0.110769230769231
"577","7169","7100",1,1,0,24.3333333333333,16.3333333333333,20.3333333333333,0.0491803278688525
